location_name_en,location_name_tr,magnitude,latitude,longitude,peak_ground_velocity_reverse,peak_ground_velocity_normal,intensity_reverse,z,z3,z5,internsity_normal
"Adiyaman","Adiyaman",7,37.9,38,8.4083,9.337234,6.4149,37.9,37.9,0,6.52639
"Adiyaman","Adiyaman",7.5,37.3,37.7,7.5846,8.422532,6.3063,37.3,37.3,.01,6.416654
"Adiyaman","Adiyaman",8,37.65,38.25,12.783,14.19524,6.8677,37.65,37.65,0,6.983796
"Adiyaman","Adiyaman",8,37.95,37.15,13.08,14.52505,6.893,37.95,37.95,0,7.009411
"Adiyaman","Adiyaman",7.5,39.6,37.85,5.9741,6.634108,6.0592,39.6,39.6,.01,6.166914
"Adiyaman","Adiyaman",7.5,37.6,37.85,10.064,11.17585,6.6068,37.6,37.6,.01,6.720389
"Adiyaman","Adiyaman",7.5,39.05,37.95,8.8479,9.825399,6.4689,39.05,39.05,.01,6.581045
"Adiyaman","Adiyaman",6,38.5,36.7,.78446,.8711256,4.2007,38.5,38.5,0,4.28596
"Adiyaman","Adiyaman",6.5,37.7,37.9,3.8572,4.283336,5.6219,37.7,37.7,0,5.724783
"Adiyaman","Adiyaman",6,37.65,37.9,1.8093,2.009188,4.913,37.65,37.65,0,5.00751
"Adiyaman","Adiyaman",8,37.65,38.3,12.354,13.71885,6.8301,37.65,37.65,0,6.945827
"Adiyaman","Adiyaman",6.5,39.3,36.95,1.576,1.750113,4.7902,39.3,39.3,.01,4.88323
"Adiyaman","Adiyaman",7.5,38.1,37.1,8.4046,9.333124,6.4144,38.1,38.1,.01,6.525918
"Adiyaman","Adiyaman",6.5,39.35,37.9,2.1241,2.358767,5.0582,39.35,39.35,.01,5.154446
"Adiyaman","Adiyaman",7.5,39.3,37.5,7.0347,7.81188,6.2277,39.3,39.3,.01,6.337254
"Adiyaman","Adiyaman",6,38.5,38.35,1.491,1.655723,4.7415,38.5,38.5,0,4.833884
"Adiyaman","Adiyaman",6,37.9,37,1.0664,1.184214,4.4538,37.9,37.9,0,4.542496
"Adiyaman","Adiyaman",6.5,38.8,37.6,4.1056,4.559179,5.683,38.8,38.8,.01,5.786619
"Adiyaman","Adiyaman",7,39.15,38.1,4.4792,4.974053,5.769,39.15,39.15,0,5.873598
"Adiyaman","Adiyaman",6,37.15,37.15,.78016,.8663506,4.1962,37.15,37.15,0,4.281459
"Adiyaman","Adiyaman",7,38.8,37.65,7.5085,8.338025,6.2957,38.8,38.8,.01,6.405982
"Adiyaman","Adiyaman",8,37.65,37.7,15.909,17.6666,7.1114,37.65,37.65,0,7.230043
"Adiyaman","Adiyaman",6,36.6,37.8,.62331,.6921722,4.0176,36.6,36.6,.01,4.10036
"Adiyaman","Adiyaman",6,38.25,38.95,.70776,.785952,4.1181,38.25,38.25,0,4.202224
"Adiyaman","Adiyaman",6,39.1,38.4,.9559,1.061506,4.3625,39.1,39.1,.01,4.449959
"Adiyaman","Adiyaman",8,38,38.85,9.2977,10.32489,6.5219,38,38,0,6.63449
"Adiyaman","Adiyaman",8,36.85,37.75,9.1709,10.18408,6.5072,36.85,36.85,.01,6.619664
"Adiyaman","Adiyaman",7,38.55,37.55,10.144,11.26469,6.6154,38.55,38.55,.01,6.729013
"Adiyaman","Adiyaman",6.5,37.15,37.4,1.8861,2.094473,4.9504,37.15,37.15,0,5.045329
"Adiyaman","Adiyaman",8,39.35,36.8,8.3747,9.29992,6.4106,39.35,39.35,.01,6.522107
"Adiyaman","Adiyaman",6,38.5,37.55,3.5361,3.926762,5.5374,38.5,38.5,0,5.639352
"Adiyaman","Adiyaman",6.5,39.1,36.65,1.4004,1.555114,4.6868,39.1,39.1,.01,4.77848
"Adiyaman","Adiyaman",7,37.4,37.05,3.5242,3.913547,5.5342,37.4,37.4,0,5.636055
"Adiyaman","Adiyaman",6,39.8,37.5,.67488,.7494395,4.0803,39.8,39.8,.01,4.163888
"Adiyaman","Adiyaman",7,39,36.65,2.8662,3.182852,5.3366,39,39,0,5.436199
"Adiyaman","Adiyaman",7.5,39.7,38.2,5.3605,5.952718,5.949,39.7,39.7,0,6.055505
"Adiyaman","Adiyaman",6,37.5,37.25,1.0943,1.215196,4.4756,37.5,37.5,0,4.564528
"Adiyaman","Adiyaman",7.5,39.3,36.85,5.2823,5.865879,5.9341,39.3,39.3,.01,6.040493
"Adiyaman","Adiyaman",8,38.2,38.55,11.717,13.01147,6.772,38.2,38.2,0,6.887189
"Adiyaman","Adiyaman",6.5,37.5,36.85,1.6443,1.825959,4.8278,37.5,37.5,0,4.921208
"Adiyaman","Adiyaman",6,38.2,37.5,3.6234,4.023706,5.561,38.2,38.2,0,5.663243
"Adiyaman","Adiyaman",7,37.25,38.4,3.4364,3.816047,5.5098,37.25,37.25,0,5.611415
"Adiyaman","Adiyaman",6.5,39.15,37.4,2.331,2.588525,5.1435,39.15,39.15,0,5.240832
"Adiyaman","Adiyaman",7.5,38.75,36.85,6.2514,6.942043,6.1057,38.75,38.75,0,6.213924
"Adiyaman","Adiyaman",8,37.8,37.35,14.704,16.32847,7.0231,37.8,37.8,.01,7.140801
"Adiyaman","Adiyaman",6.5,37,37.7,1.7976,1.996195,4.9072,37,37,0,5.001624
"Adiyaman","Adiyaman",8,38.2,37.75,53.36,59.25511,8.5516,38.2,38.2,0,8.68355
"Adiyaman","Adiyaman",8,37.4,36.8,8.836,9.812185,6.4675,37.4,37.4,0,6.579598
"Adiyaman","Adiyaman",8,38.6,38.55,11.35,12.60393,6.7372,38.6,38.6,.01,6.852083
"Adiyaman","Adiyaman",8,38.05,38.7,10.3,11.43792,6.6319,38.05,38.05,.01,6.745654
"Adiyaman","Adiyaman",6,38.7,38.2,1.6824,1.868268,4.8481,38.7,38.7,0,4.941793
"Adiyaman","Adiyaman",6.5,38.6,37.15,2.7391,3.041711,5.2938,38.6,38.6,.01,5.392939
"Adiyaman","Adiyaman",8,39.6,38.35,8.8217,9.796305,6.4658,39.6,39.6,.01,6.577857
"Adiyaman","Adiyaman",7,38.15,38.5,4.6135,5.123191,5.7984,38.15,38.15,0,5.903283
"Adiyaman","Adiyaman",6,38.4,37,1.1445,1.270942,4.5135,38.4,38.4,0,4.602957
"Adiyaman","Adiyaman",7,38.75,36.6,2.9304,3.254145,5.3575,38.75,38.75,0,5.457405
"Adiyaman","Adiyaman",8,38.4,37.15,13.706,15.22021,6.9448,38.4,38.4,0,7.061721
"Adiyaman","Adiyaman",6,37.8,37.15,1.2324,1.368553,4.5765,37.8,37.8,.01,4.666821
"Adiyaman","Adiyaman",6,37.7,37.25,1.2993,1.442844,4.622,37.7,37.7,0,4.7128
"Adiyaman","Adiyaman",7.5,36.65,38,5.0251,5.580264,5.8839,36.65,36.65,0,5.989675
"Adiyaman","Adiyaman",6.5,37.45,38.5,1.8557,2.060714,4.9357,37.45,37.45,0,5.030524
"Adiyaman","Adiyaman",6,38.15,38.45,1.296,1.43918,4.6197,38.15,38.15,0,4.710581
"Adiyaman","Adiyaman",7,37.35,38.1,4.2871,4.76073,5.7257,37.35,37.35,.01,5.829721
"Adiyaman","Adiyaman",7.5,38.2,37.4,13.51,15.00256,6.9288,38.2,38.2,0,7.04558
"Adiyaman","Adiyaman",6.5,38.7,38.25,3.113,3.456918,5.415,38.7,38.7,0,5.515535
"Adiyaman","Adiyaman",7.5,36.8,37.6,5.4407,6.041778,5.964,36.8,36.8,.01,6.070697
"Adiyaman","Adiyaman",8,36.75,37.25,8.2569,9.169106,6.3956,36.75,36.75,0,6.506968
"Adiyaman","Adiyaman",7,39.35,37.3,3.6176,4.017265,5.5595,39.35,39.35,.01,5.661672
"Adiyaman","Adiyaman",7.5,38.45,38.6,7.0863,7.869181,6.2353,38.45,38.45,0,6.344938
"Adiyaman","Adiyaman",7.5,37.55,37.4,8.3875,9.314135,6.4122,37.55,37.55,.01,6.52374
"Adiyaman","Adiyaman",7,37.4,36.8,3.0055,3.337542,5.3816,37.4,37.4,0,5.481692
"Adiyaman","Adiyaman",8,38.75,36.7,9.1569,10.16854,6.5055,38.75,38.75,0,6.618016
"Adiyaman","Adiyaman",7,37.55,38.2,4.7407,5.264443,5.8255,37.55,37.55,.01,5.930695
"Adiyaman","Adiyaman",8,37.9,37.95,20.203,22.43499,7.3835,37.9,37.9,0,7.504778
"Adiyaman","Adiyaman",6.5,38.7,38,4.4903,4.98638,5.7715,38.7,38.7,0,5.876081
"Adiyaman","Adiyaman",6.5,38.2,37.25,3.5239,3.913214,5.5341,38.2,38.2,0,5.635972
"Adiyaman","Adiyaman",7.5,36.95,37.85,5.9616,6.620226,6.057,36.95,36.95,0,6.164749
"Adiyaman","Adiyaman",8,39.55,38.65,8.1785,9.082046,6.3856,39.55,39.55,.01,6.496785
"Adiyaman","Adiyaman",8,39.3,38.45,9.5892,10.6486,6.5549,39.3,39.3,.01,6.667894
"Adiyaman","Adiyaman",7.5,38.9,38.5,6.8467,7.603111,6.1996,38.9,38.9,0,6.308824
"Adiyaman","Adiyaman",6,37.05,37.6,.87078,.9669821,4.2856,37.05,37.05,.01,4.372063
"Adiyaman","Adiyaman",7.5,38.7,37.6,13.432,14.91594,6.9224,38.7,38.7,0,7.039097
"Adiyaman","Adiyaman",6.5,39.4,37.25,1.7662,1.961326,4.8914,39.4,39.4,0,4.98566
"Adiyaman","Adiyaman",7.5,38.15,37.2,9.5984,10.65881,6.5559,38.15,38.15,0,6.668933
"Adiyaman","Adiyaman",7.5,39.35,38.6,5.4196,6.018347,5.9601,39.35,39.35,.01,6.06672
"Adiyaman","Adiyaman",6,38.1,38,3.6298,4.030814,5.5627,38.1,38.1,.01,5.664974
"Adiyaman","Adiyaman",7.5,38.85,39,5.0004,5.552835,5.8789,38.85,38.85,.01,5.984673
"Adiyaman","Adiyaman",6.5,38.4,37.8,15.979,17.74433,7.1164,38.4,38.4,0,7.235036
"Adiyaman","Adiyaman",6,37.85,38.4,1.2429,1.380213,4.5838,37.85,37.85,.01,4.674181
"Adiyaman","Adiyaman",6.5,37.4,36.65,1.3766,1.528684,4.6719,37.4,37.4,0,4.763402
"Adiyaman","Adiyaman",6,39.5,38.25,.78628,.8731467,4.2026,39.5,39.5,0,4.287859
"Adiyaman","Adiyaman",6.5,37.8,36.85,1.8353,2.03806,4.9258,37.8,37.8,.01,5.020469
"Adiyaman","Adiyaman",8,38.85,37.65,16.63,18.46725,7.1615,38.85,38.85,.01,7.280549
"Adiyaman","Adiyaman",7.5,38.95,38.8,5.5119,6.120844,5.9772,38.95,38.95,0,6.084018
"Adiyaman","Adiyaman",7,38.95,37.35,5.0043,5.557166,5.8797,38.95,38.95,0,5.985464
"Adiyaman","Adiyaman",6.5,38.55,37.25,3.2702,3.631485,5.4621,38.55,38.55,.01,5.563196
"Adiyaman","Adiyaman",6,37,38,.824,.9150339,4.2406,37,37,0,4.326376
"Adiyaman","Adiyaman",6.5,36.95,38.4,1.485,1.64906,4.738,36.95,36.95,0,4.830307
"Adiyaman","Adiyaman",8,39.4,38.05,10.452,11.60672,6.6477,39.4,39.4,0,6.761652
"Adiyaman","Adiyaman",6,36.6,37.7,.62219,.6909284,4.0162,36.6,36.6,.01,4.09893
"Adiyaman","Adiyaman",7.5,39.45,37.6,6.4969,7.214665,6.1453,39.45,39.45,0,6.254005
"Adiyaman","Adiyaman",7,38.1,39.05,2.7948,3.103564,5.3128,38.1,38.1,.01,5.412112
"Adiyaman","Adiyaman",7.5,38.7,36.95,6.8468,7.603221,6.1996,38.7,38.7,0,6.308839
"Adiyaman","Adiyaman",7.5,37.5,37.15,6.9153,7.679289,6.2099,37.5,37.5,0,6.319279
"Adiyaman","Adiyaman",6,36.7,38.2,.62824,.6976467,4.0238,36.7,36.7,0,4.106626
"Adiyaman","Adiyaman",7.5,38.35,39.05,5.0863,5.648225,5.896,38.35,38.35,.01,6.001975
"Adiyaman","Adiyaman",6,38.45,38,3.6502,4.053467,5.5682,38.45,38.45,0,5.670474
"Adiyaman","Adiyaman",6,37.05,37.15,.72986,.8104935,4.1427,37.05,37.05,.01,4.22713
"Adiyaman","Adiyaman",7,38.55,37.45,8.318,9.236957,6.4034,38.55,38.55,.01,6.514844
"Adiyaman","Adiyaman",7.5,37.25,38.35,6.2167,6.903509,6.1,37.25,37.25,0,6.208145
"Adiyaman","Adiyaman",7.5,39.3,37.3,6.538,7.260306,6.1518,39.3,39.3,.01,6.260581
"Adiyaman","Adiyaman",6.5,38,37.2,3.013,3.34587,5.3839,38,38,0,5.484088
"Adiyaman","Adiyaman",6,39.2,38.05,1.1288,1.253508,4.5018,39.2,39.2,0,4.5911
"Adiyaman","Adiyaman",7.5,39.65,37.25,5.3514,5.942613,5.9473,39.65,39.65,0,6.053768
"Adiyaman","Adiyaman",7.5,38.2,37.85,33.71,37.43422,7.9868,38.2,38.2,0,8.113725
"Adiyaman","Adiyaman",7,38.9,38.45,4.1126,4.566952,5.6847,38.9,38.9,0,5.788313
"Adiyaman","Adiyaman",7,38.35,36.75,3.4653,3.84814,5.5179,38.35,38.35,.01,5.619587
"Adiyaman","Adiyaman",7.5,39.5,38,6.2361,6.925053,6.1032,39.5,39.5,0,6.21138
"Adiyaman","Adiyaman",7,39.5,38.3,3.2263,3.582736,5.4492,39.5,39.5,0,5.550096
"Adiyaman","Adiyaman",7.5,38.95,36.9,6.1162,6.791906,6.0832,38.95,38.95,0,6.191243
"Adiyaman","Adiyaman",8,39.15,37.8,12.789,14.2019,6.8682,39.15,39.15,0,6.984318
"Adiyaman","Adiyaman",6.5,38.6,37.7,6.8924,7.653859,6.2065,38.6,38.6,.01,6.315799
"Adiyaman","Adiyaman",7,36.8,37.35,2.8943,3.214057,5.3458,36.8,36.8,.01,5.445532
"Adiyaman","Adiyaman",6.5,38.05,37.6,7.4248,8.245078,6.284,38.05,38.05,.01,6.39413
"Adiyaman","Adiyaman",6.5,37.85,37.15,2.5987,2.885799,5.2445,37.85,37.85,.01,5.343028
"Adiyaman","Adiyaman",6.5,39.05,37.45,2.651,2.943877,5.2631,39.05,39.05,.01,5.361894
"Adiyaman","Adiyaman",8,38.5,37.4,18.278,20.29732,7.2688,38.5,38.5,0,7.388913
"Adiyaman","Adiyaman",6.5,38.35,38.2,4.1836,4.645796,5.7015,38.35,38.35,.01,5.805347
"Adiyaman","Adiyaman",6,38.2,38.55,1.1215,1.245401,4.4963,38.2,38.2,0,4.585537
"Adiyaman","Adiyaman",7.5,37.9,37.95,14.141,15.70327,6.9795,37.9,37.9,0,7.096811
"Adiyaman","Adiyaman",6.5,38.85,37.6,3.7912,4.210044,5.605,38.85,38.85,.01,5.707756
"Adiyaman","Adiyaman",6,38.3,39.05,.64604,.7174133,4.0458,38.3,38.3,.01,4.128902
"Adiyaman","Adiyaman",8,36.7,37.75,8.5684,9.515021,6.4349,36.7,36.7,0,6.546587
"Adiyaman","Adiyaman",6,39.5,38.3,.76778,.8526029,4.1833,39.5,39.5,0,4.268377
"Adiyaman","Adiyaman",7,38.6,38.25,6.0572,6.726388,6.0733,38.6,38.6,.01,6.181204
"Adiyaman","Adiyaman",6,37.95,38.95,.68988,.7660967,4.0977,37.95,37.95,0,4.181574
"Adiyaman","Adiyaman",7.5,37.85,38.75,6.0165,6.681191,6.0664,37.85,37.85,.01,6.174227
"Adiyaman","Adiyaman",7.5,39.7,37.15,5.0816,5.643006,5.8951,39.7,39.7,0,6.001035
"Adiyaman","Adiyaman",8,38.5,38.9,9.0656,10.06715,6.4949,38.5,38.5,0,6.607211
"Adiyaman","Adiyaman",7,37.3,37.05,3.3524,3.722767,5.486,37.3,37.3,.01,5.587311
"Adiyaman","Adiyaman",7.5,38.6,37.15,8.5365,9.479596,6.4309,38.6,38.6,.01,6.54259
"Adiyaman","Adiyaman",8,37.85,36.85,10.113,11.23026,6.6121,37.85,37.85,.01,6.725678
"Adiyaman","Adiyaman",8,39.4,38.25,9.8952,10.9884,6.5887,39.4,39.4,0,6.701987
"Adiyaman","Adiyaman",7.5,38.95,37.4,8.7468,9.71313,6.4567,38.95,38.95,0,6.568696
"Adiyaman","Adiyaman",6,37.95,37.9,3.3822,3.755859,5.4945,37.95,37.95,0,5.595923
"Adiyaman","Adiyaman",8,38.8,38.9,8.764,9.73223,6.4588,38.8,38.8,.01,6.570806
"Adiyaman","Adiyaman",6.5,38.4,37.35,4.2861,4.75962,5.7254,38.4,38.4,0,5.829488
"Adiyaman","Adiyaman",8,39.5,38.7,8.158,9.05928,6.3829,39.5,39.5,0,6.494108
"Adiyaman","Adiyaman",6,38,38.75,.8487,.9424627,4.2646,38,38,0,4.350773
"Adiyaman","Adiyaman",6,38.6,36.45,.61525,.6832216,4.0074,38.6,38.6,.01,4.090022
"Adiyaman","Adiyaman",6,37.2,37.65,1.0146,1.126691,4.4121,37.2,37.2,0,4.500217
"Adiyaman","Adiyaman",6.5,38.95,37.5,3.0705,3.409723,5.4019,38.95,38.95,0,5.502282
"Adiyaman","Adiyaman",6,37.55,38.95,.62952,.6990682,4.0254,37.55,37.55,.01,4.108246
"Adiyaman","Adiyaman",7.5,38.3,37.35,12.352,13.71663,6.8299,38.3,38.3,.01,6.945648
"Adiyaman","Adiyaman",8,36.8,37.2,8.3218,9.241177,6.4039,36.8,36.8,.01,6.515333
"Adiyaman","Adiyaman",7.5,38.5,38.25,10.464,11.62004,6.649,38.5,38.5,0,6.762906
"Adiyaman","Adiyaman",6.5,39.45,37.5,1.8833,2.091363,4.949,39.45,39.45,0,5.043973
"Adiyaman","Adiyaman",8,38.5,38.2,16.626,18.46281,7.1612,38.5,38.5,0,7.280274
"Adiyaman","Adiyaman",6,37.9,37.85,3.1626,3.511998,5.4301,37.9,37.9,0,5.5308
"Adiyaman","Adiyaman",7.5,38.45,38.65,6.7755,7.524044,6.1887,38.45,38.45,0,6.297873
"Adiyaman","Adiyaman",6.5,37.6,38.8,1.5618,1.734345,4.7822,37.6,37.6,.01,4.875152
"Adiyaman","Adiyaman",6.5,39,38.95,1.3805,1.533015,4.6743,39,39,0,4.765889
"Adiyaman","Adiyaman",6,37.5,37.6,1.4208,1.577767,4.6994,37.5,37.5,0,4.791224
"Adiyaman","Adiyaman",6,37.6,36.7,.70091,.7783452,4.1103,37.6,37.6,.01,4.194367
"Adiyaman","Adiyaman",8,37.9,38.5,11.665,12.95373,6.7671,37.9,37.9,0,6.882276
"Adiyaman","Adiyaman",6,38.65,37,1.0679,1.185879,4.455,38.65,38.65,0,4.543693
"Adiyaman","Adiyaman",6,37.35,37.45,1.1011,1.222747,4.4808,37.35,37.35,.01,4.569822
"Adiyaman","Adiyaman",7.5,37.2,38.3,6.1927,6.876858,6.096,37.2,37.2,0,6.204131
"Adiyaman","Adiyaman",7,38.45,37.2,5.725,6.357487,6.0157,38.45,38.45,0,6.122983
"Adiyaman","Adiyaman",6.5,38.5,38.65,2.0214,2.24472,5.013,38.5,38.5,0,5.10876
"Adiyaman","Adiyaman",6.5,38.85,36.9,1.8595,2.064934,4.9376,38.85,38.85,.01,5.032386
"Adiyaman","Adiyaman",6,38.45,37.6,4.6662,5.181713,5.8097,38.45,38.45,0,5.914721
"Adiyaman","Adiyaman",6.5,36.75,37.6,1.4875,1.651836,4.7395,36.75,36.75,0,4.831799
"Adiyaman","Adiyaman",7.5,39.35,37.25,6.2256,6.913392,6.1014,39.35,39.35,.01,6.20963
"Adiyaman","Adiyaman",8,36.75,37.45,8.5525,9.497364,6.4329,36.75,36.75,0,6.544596
"Adiyaman","Adiyaman",7.5,38.55,38.8,5.9419,6.59835,6.0536,38.55,38.55,.01,6.161329
"Adiyaman","Adiyaman",6.5,38,38.45,2.5445,2.825612,5.2248,38,38,0,5.323117
"Adiyaman","Adiyaman",6.5,39.5,38.6,1.4245,1.581876,4.7017,39.5,39.5,0,4.793519
"Adiyaman","Adiyaman",6.5,39.5,37.95,1.8509,2.055384,4.9334,39.5,39.5,0,5.028167
"Adiyaman","Adiyaman",6.5,37.3,37.65,2.3353,2.593299,5.1452,37.3,37.3,.01,5.242554
"Adiyaman","Adiyaman",7,39.9,38,2.7737,3.080133,5.3056,39.9,39.9,0,5.40489
"Adiyaman","Adiyaman",7.5,39.4,38.5,5.5596,6.173814,5.9859,39.4,39.4,0,6.092856
"Adiyaman","Adiyaman",6.5,38.35,36.95,2.2295,2.475811,5.1025,38.35,38.35,.01,5.199341
"Adiyaman","Adiyaman",7.5,39.4,37.25,6.0619,6.731607,6.0741,39.4,39.4,0,6.182007
"Adiyaman","Adiyaman",7,39.5,38.4,3.0966,3.438707,5.41,39.5,39.5,0,5.51044
"Adiyaman","Adiyaman",8,37.8,37.1,11.926,13.24356,6.7914,37.8,37.8,.01,6.90674
"Adiyaman","Adiyaman",7,39.6,38.3,3.053,3.39029,5.3965,39.6,39.6,.01,5.496777
"Adiyaman","Adiyaman",7.5,38.25,37,7.6548,8.500487,6.3159,38.25,38.25,0,6.426414
"Adiyaman","Adiyaman",6,37.2,38.2,.90344,1.00325,4.3159,37.2,37.2,0,4.402707
"Adiyaman","Adiyaman",8,39.7,38.4,8.3841,9.310359,6.4118,39.7,39.7,0,6.523306
"Adiyaman","Adiyaman",6,36.8,37.15,.62405,.6929939,4.0186,36.8,36.8,.01,4.101303
"Adiyaman","Adiyaman",8,38.5,38.85,9.3407,10.37264,6.5268,38.5,38.5,0,6.639476
"Adiyaman","Adiyaman",7.5,39,37.05,6.6376,7.370909,6.1675,39,39,0,6.276366
"Adiyaman","Adiyaman",6,37.3,37.1,.83507,.927327,4.2514,37.3,37.3,.01,4.337388
"Adiyaman","Adiyaman",7.5,38.05,36.75,6.0513,6.719836,6.0723,38.05,38.05,.01,6.180195
"Adiyaman","Adiyaman",6,38.45,36.8,.87997,.9771875,4.2942,38.45,38.45,0,4.380785
"Adiyaman","Adiyaman",7,38.1,37.8,19.064,21.17015,7.3169,38.1,38.1,.01,7.437502
"Adiyaman","Adiyaman",7,39.35,38.5,3.1818,3.533319,5.4359,39.35,39.35,.01,5.536652
"Adiyaman","Adiyaman",6,37,37.6,.83354,.9256279,4.2499,37,37,0,4.335874
"Adiyaman","Adiyaman",8,37.8,38.75,9.6117,10.67358,6.5574,37.8,37.8,.01,6.670434
"Adiyaman","Adiyaman",6.5,38.65,38.5,2.3081,2.563095,5.1344,38.65,38.65,0,5.231613
"Adiyaman","Adiyaman",7,37.45,37.15,3.8711,4.298772,5.6254,37.45,37.45,0,5.728336
"Adiyaman","Adiyaman",7,38.15,37.55,12.588,13.9787,6.8507,38.15,38.15,0,6.966682
"Adiyaman","Adiyaman",7.5,38.7,36.55,5.1607,5.730844,5.9106,38.7,38.7,0,6.01675
"Adiyaman","Adiyaman",8,38.6,38.35,13.512,15.00478,6.929,38.6,38.6,.01,7.045745
"Adiyaman","Adiyaman",7.5,39.8,37.25,4.9984,5.550614,5.8785,39.8,39.8,.01,5.984267
"Adiyaman","Adiyaman",7.5,38.95,37.2,7.5615,8.39688,6.3031,38.95,38.95,0,6.413425
"Adiyaman","Adiyaman",7,38.95,38.15,5.1518,5.720961,5.9089,38.95,38.95,0,6.014993
"Adiyaman","Adiyaman",6,39.6,38.15,.75988,.8438301,4.175,39.6,39.6,.01,4.259933
"Adiyaman","Adiyaman",7,37.45,37.2,4.0061,4.448687,5.659,37.45,37.45,0,5.762262
"Adiyaman","Adiyaman",8,38.85,36.5,8.1333,9.031852,6.3797,38.85,38.85,.01,6.490874
"Adiyaman","Adiyaman",7.5,37.4,37.4,7.5083,8.337803,6.2957,37.4,37.4,0,6.405953
"Adiyaman","Adiyaman",7.5,38.8,36.95,6.6497,7.384346,6.1693,38.8,38.8,.01,6.27827
"Adiyaman","Adiyaman",6.5,38.6,38.65,1.9802,2.198969,4.9943,38.6,38.6,.01,5.089852
"Adiyaman","Adiyaman",8,37.2,36.95,8.8818,9.863044,6.473,37.2,37.2,0,6.585157
"Adiyaman","Adiyaman",7.5,38.6,38.4,8.3804,9.306251,6.4113,38.6,38.6,.01,6.522834
"Adiyaman","Adiyaman",6,39.5,37.25,.76979,.8548349,4.1854,39.5,39.5,0,4.270513
"Adiyaman","Adiyaman",6,38.4,37.45,2.9391,3.263806,5.3603,38.4,38.4,0,5.460247
"Adiyaman","Adiyaman",7,38.7,37.6,8.4989,9.437842,6.4262,38.7,38.7,0,6.537861
"Adiyaman","Adiyaman",6,37.1,37.2,.7754,.8610647,4.1913,37.1,37.1,.01,4.276451
"Adiyaman","Adiyaman",6,37.7,37.45,1.6549,1.83773,4.8334,37.7,37.7,0,4.926978
"Adiyaman","Adiyaman",8,37.6,38.95,8.3388,9.260056,6.4061,37.6,37.6,.01,6.517514
"Adiyaman","Adiyaman",6.5,39.7,37.55,1.5828,1.757665,4.794,39.7,39.7,0,4.887075
"Adiyaman","Adiyaman",7.5,39.55,37.05,5.2356,5.814019,5.9252,39.55,39.55,.01,6.031434
"Adiyaman","Adiyaman",7,37.65,39,2.7249,3.025942,5.2889,37.65,37.65,0,5.387996
"Adiyaman","Adiyaman",7.5,36.75,38.25,5.0509,5.608914,5.889,36.75,36.75,0,5.994877
"Adiyaman","Adiyaman",7,39,37.8,5.8132,6.455431,6.0313,39,39,0,6.138731
"Adiyaman","Adiyaman",7,39.55,37.25,3.1425,3.489677,5.424,39.55,39.55,.01,5.52464
"Adiyaman","Adiyaman",6,37.55,37.6,1.5223,1.690481,4.7598,37.55,37.55,.01,4.852336
"Adiyaman","Adiyaman",6,39.2,38,1.1561,1.283824,4.5221,39.2,39.2,0,4.611627
"Adiyaman","Adiyaman",6.5,37.2,38.1,1.9959,2.216403,5.0015,37.2,37.2,0,5.097098
"Adiyaman","Adiyaman",6.5,39.2,36.85,1.5462,1.717021,4.7734,39.2,39.2,0,4.866203
"Adiyaman","Adiyaman",8,37.05,38.25,9.4407,10.48369,6.5382,37.05,37.05,.01,6.650993
"Adiyaman","Adiyaman",6,36.7,37.8,.66797,.741766,4.0721,36.7,36.7,0,4.155625
"Adiyaman","Adiyaman",7,38.3,38.15,8.2914,9.207418,6.4,38.3,38.3,.01,6.511422
"Adiyaman","Adiyaman",7.5,36.75,38.05,5.2407,5.819682,5.9261,36.75,36.75,0,6.032426
"Adiyaman","Adiyaman",7,37.75,37.55,6.9401,7.706829,6.2136,37.75,37.75,0,6.323035
"Adiyaman","Adiyaman",7,38.5,37.45,8.741,9.706689,6.456,38.5,38.5,0,6.567983
"Adiyaman","Adiyaman",6.5,38.15,37.55,7.6131,8.454181,6.3102,38.15,38.15,0,6.420627
"Adiyaman","Adiyaman",7,38.4,37.35,7.5487,8.382666,6.3013,38.4,38.4,0,6.411632
"Adiyaman","Adiyaman",8,38.7,36.9,10.463,11.61893,6.6489,38.7,38.7,0,6.762801
"Adiyaman","Adiyaman",8,38.15,36.9,10.925,12.13197,6.6957,38.15,38.15,0,6.810122
"Adiyaman","Adiyaman",6,39.75,37.65,.71654,.795702,4.1279,39.75,39.75,0,4.212199
"Adiyaman","Adiyaman",6.5,37.2,37.35,1.9172,2.129009,4.9651,37.2,37.2,0,5.060257
"Adiyaman","Adiyaman",7.5,38.25,38.35,9.4757,10.52256,6.5422,38.25,38.25,0,6.654998
"Adiyaman","Adiyaman",6.5,38.65,37.9,5.6447,6.268316,6.0013,38.65,38.65,0,6.108456
"Adiyaman","Adiyaman",7.5,38.4,36.85,6.6191,7.350366,6.1646,38.4,38.4,0,6.273451
"Adiyaman","Adiyaman",7.5,37.55,38.65,5.958,6.616229,6.0564,37.55,37.55,.01,6.164124
"Adiyaman","Adiyaman",7,38.1,38.4,5.195,5.768934,5.9173,38.1,38.1,.01,6.023498
"Adiyaman","Adiyaman",7,39.05,36.8,3.115,3.459139,5.4156,39.05,39.05,.01,5.516155
"Adiyaman","Adiyaman",7,38.65,36.6,2.979,3.308114,5.3731,38.65,38.65,0,5.473185
