location_name_en,location_name_tr,magnitude,latitude,longitude,peak_ground_velocity_reverse,peak_ground_velocity_normal,intensity_reverse,z,z3,z5,internsity_normal
"Ankara","Ankara",7,32.75,40.45,7.8265,8.691156,6.3392,32.75,32.75,0,6.449952
"Ankara","Ankara",7,33,40.95,4.1994,4.663342,5.7053,33,33,0,5.809103
"Ankara","Ankara",8,33.25,39.7,17.125,19.01694,7.1947,33.25,33.25,0,7.314086
"Ankara","Ankara",7,32.1,39.4,3.3597,3.730873,5.488,32.1,32.1,.01,5.589427
"Ankara","Ankara",8,33.9,38.95,8.1726,9.075493,6.3848,33.9,33.9,0,6.496015
"Ankara","Ankara",7.5,33.1,39.65,11.048,12.26856,6.7078,33.1,33.1,.01,6.822416
"Ankara","Ankara",6.5,34.6,40.1,1.5689,1.742229,4.7862,34.6,34.6,.01,4.879199
"Ankara","Ankara",8,31.65,40.4,9.164,10.17642,6.5064,31.65,31.65,.01,6.618852
"Ankara","Ankara",7.5,34.2,40,6.9789,7.749916,6.2194,34.2,34.2,0,6.328888
"Ankara","Ankara",7,31.45,40.05,2.8678,3.184629,5.3371,31.45,31.45,0,5.436732
"Ankara","Ankara",6.5,32.9,40.3,8.1483,9.048509,6.3817,32.9,32.9,0,6.492839
"Ankara","Ankara",6.5,34.5,40.1,1.6814,1.867158,4.8476,34.5,34.5,0,4.941258
"Ankara","Ankara",6,33.15,40.15,15.357,17.05361,7.0718,33.15,33.15,0,7.189951
"Ankara","Ankara",7.5,34,40.05,8.1942,9.09948,6.3876,34,34,0,6.498831
"Ankara","Ankara",7.5,31.75,39.65,5.6206,6.241553,5.997,31.75,31.75,0,6.104059
"Ankara","Ankara",8,34.65,40.4,8.6829,9.642171,6.4489,34.65,34.65,0,6.560824
"Ankara","Ankara",6.5,34.5,39.9,1.6423,1.823738,4.8267,34.5,34.5,0,4.920116
"Ankara","Ankara",6,31.8,39.5,.71565,.7947137,4.1269,31.8,31.8,.01,4.211193
"Ankara","Ankara",7,33.25,38.8,2.7099,3.009284,5.2838,33.25,33.25,0,5.382749
"Ankara","Ankara",7,32.1,40.1,4.5318,5.032465,5.7806,32.1,32.1,.01,5.885318
"Ankara","Ankara",7,32.45,40.65,4.7864,5.315192,5.8351,32.45,32.45,0,5.940382
"Ankara","Ankara",6,34.25,39.5,.77442,.8599765,4.1903,34.25,34.25,0,4.275416
"Ankara","Ankara",6.5,32.7,41.3,1.5047,1.670936,4.7495,32.7,32.7,0,4.842002
"Ankara","Ankara",7,33.45,38.9,2.8541,3.169415,5.3326,33.45,33.45,0,5.432155
"Ankara","Ankara",8,31.5,40.65,8.2595,9.171993,6.396,31.5,31.5,0,6.507305
"Ankara","Ankara",8,33.7,39.1,9.1421,10.1521,6.5038,33.7,33.7,0,6.616271
"Ankara","Ankara",6.5,34.5,40.45,1.6159,1.794422,4.8123,34.5,34.5,0,4.905589
"Ankara","Ankara",7,34.5,39.8,3.1478,3.495563,5.4256,34.5,34.5,0,5.526268
"Ankara","Ankara",8,34.3,39.55,9.3454,10.37786,6.5273,34.3,34.3,.01,6.64002
"Ankara","Ankara",6.5,33.3,41.25,1.6055,1.782873,4.8066,33.3,33.3,.01,4.899808
"Ankara","Ankara",8,34.75,40.1,8.4523,9.386094,6.4204,34.75,34.75,0,6.531974
"Ankara","Ankara",7.5,31.6,39.45,4.9506,5.497533,5.8689,31.6,31.6,0,5.97452
"Ankara","Ankara",8,34.15,40.6,10.41,11.56008,6.6434,34.15,34.15,0,6.757253
"Ankara","Ankara",7.5,32.8,40.2,19.436,21.58325,7.3391,32.8,32.8,.01,7.459867
"Ankara","Ankara",7,31.55,40.55,2.8897,3.208949,5.3443,31.55,31.55,.01,5.444009
"Ankara","Ankara",8,34.5,39.8,9.1491,10.15988,6.5046,34.5,34.5,0,6.617096
"Ankara","Ankara",7.5,32.25,41.3,4.9484,5.49509,5.8684,32.25,32.25,0,5.974069
"Ankara","Ankara",7.5,33.9,41.2,5.251,5.83112,5.9281,33.9,33.9,0,6.034429
"Ankara","Ankara",7,33.35,41.3,3.0172,3.350534,5.3852,33.35,33.35,.01,5.485427
"Ankara","Ankara",7.5,32.25,39.65,7.3839,8.199659,6.2782,32.25,32.25,0,6.388294
"Ankara","Ankara",7,32.25,41.2,2.891,3.210392,5.3447,32.25,32.25,0,5.44444
"Ankara","Ankara",8,32.75,41.05,10.273,11.40794,6.629,32.75,32.75,0,6.74279
"Ankara","Ankara",8,34.65,39.85,8.6487,9.604192,6.4448,34.65,34.65,0,6.556589
"Ankara","Ankara",6.5,34.05,39.6,2.0026,2.223843,5.0045,34.05,34.05,.01,5.100175
"Ankara","Ankara",6,34.1,39.65,.94766,1.052356,4.3553,34.1,34.1,.01,4.44269
"Ankara","Ankara",6,34.35,40.05,.88651,.98445,4.3003,34.35,34.35,.01,4.386945
"Ankara","Ankara",6,31.55,39.55,.62883,.698302,4.0246,31.55,31.55,.01,4.107373
"Ankara","Ankara",7,34.4,39.7,3.2438,3.602169,5.4544,34.4,34.4,0,5.555337
"Ankara","Ankara",6.5,31.85,40.85,1.5322,1.701475,4.7654,31.85,31.85,0,4.858103
"Ankara","Ankara",7,32.85,39.35,4.298,4.772835,5.7282,32.85,32.85,.01,5.832257
"Ankara","Ankara",6,32.5,39.05,.71652,.7956798,4.1279,32.5,32.5,0,4.212176
"Ankara","Ankara",7,32.55,41.35,2.8059,3.115891,5.3165,32.55,32.55,.01,5.415892
"Ankara","Ankara",6,31.6,40.55,.69158,.7679844,4.0997,31.6,31.6,0,4.183557
"Ankara","Ankara",7,32.2,39.3,3.2987,3.663134,5.4704,32.2,32.2,0,5.571618
"Ankara","Ankara",7,32.9,40.45,9.0055,10.00041,6.4878,32.9,32.9,0,6.600044
"Ankara","Ankara",7,32.8,41.1,3.5402,3.931314,5.5385,32.8,32.8,.01,5.640486
"Ankara","Ankara",8,33.95,40.4,12.539,13.92428,6.8464,33.95,33.95,0,6.962345
"Ankara","Ankara",6.5,33.15,39.75,4.7754,5.302977,5.8328,33.15,33.15,0,5.938058
"Ankara","Ankara",7.5,31.35,40.1,4.9537,5.500976,5.8695,31.35,31.35,0,5.975154
"Ankara","Ankara",6.5,32.4,39.4,2.0211,2.244387,5.0129,32.4,32.4,0,5.108624
"Ankara","Ankara",7,32.1,40.3,4.4413,4.931966,5.7606,32.1,32.1,.01,5.865076
"Ankara","Ankara",6,33.4,40.85,1.1688,1.297927,4.5313,33.4,33.4,0,4.621032
"Ankara","Ankara",8,33.9,39.5,10.796,11.98872,6.6828,33.9,33.9,0,6.797094
"Ankara","Ankara",6,34.6,39.95,.71596,.795058,4.1273,34.6,34.6,.01,4.211544
"Ankara","Ankara",6.5,32.1,39.9,2.3084,2.563427,5.1345,32.1,32.1,.01,5.231734
"Ankara","Ankara",6,33.6,39.9,2.0655,2.293693,5.0326,33.6,33.6,.01,5.128623
"Ankara","Ankara",7.5,32.4,38.9,4.922,5.465773,5.863,32.4,32.4,0,5.968647
"Ankara","Ankara",6,31.85,39.25,.639,.7095955,4.0372,31.85,31.85,0,4.120156
"Ankara","Ankara",6.5,33.3,39.85,5.6361,6.258765,5.9998,33.3,33.3,.01,6.106889
"Ankara","Ankara",7.5,32.95,40.7,9.5429,10.59718,6.5497,32.95,32.95,0,6.66265
"Ankara","Ankara",6,33.2,41.2,.79077,.8781328,4.2072,33.2,33.2,0,4.292528
"Ankara","Ankara",7,31.35,40.15,2.7249,3.025942,5.2889,31.35,31.35,0,5.387996
"Ankara","Ankara",7,32.85,40.75,5.2215,5.798361,5.9224,32.85,32.85,.01,6.028684
"Ankara","Ankara",6.5,32.15,40.05,2.5314,2.811064,5.22,32.15,32.15,0,5.318248
"Ankara","Ankara",7,33.4,39.95,10.318,11.45791,6.6338,33.4,33.4,0,6.74756
